,Querylength,domain_token_count,path_token_count,avgdomaintokenlen,longdomaintokenlen,avgpathtokenlen,tld,charcompvowels,charcompace,ldl_url,ldl_domain,ldl_path,ldl_filename,ldl_getArg,dld_url,dld_domain,dld_path,dld_filename,dld_getArg,urlLen,domainlength,pathLength,subDirLen,fileNameLen,this.fileExtLen,ArgLen,pathurlRatio,ArgUrlRatio,argDomanRatio,domainUrlRatio,pathDomainRatio,argPathRatio,executable,isPortEighty,NumberofDotsinURL,ISIpAddressInDomainName,CharacterContinuityRate,LongestVariableValue,URL_DigitCount,host_DigitCount,Directory_DigitCount,File_name_DigitCount,Extension_DigitCount,Query_DigitCount,URL_Letter_Count,host_letter_count,Directory_LetterCount,Filename_LetterCount,Extension_LetterCount,Query_LetterCount,LongestPathTokenLength,Domain_LongestWordLength,Path_LongestWordLength,sub-Directory_LongestWordLength,Arguments_LongestWordLength,URL_sensitiveWord,URLQueries_variable,spcharUrl,delimeter_Domain,delimeter_path,delimeter_Count,NumberRate_URL,NumberRate_Domain,NumberRate_DirectoryName,NumberRate_FileName,NumberRate_Extension,NumberRate_AfterPath,SymbolCount_URL,SymbolCount_Domain,SymbolCount_Directoryname,SymbolCount_FileName,SymbolCount_Extension,SymbolCount_Afterpath,Entropy_URL,Entropy_Domain,Entropy_DirectoryName,Entropy_Filename,Entropy_Extension,Entropy_Afterpath,Class
6466,0,3,5,5.3333335,11,7.0,3,10,7,1,1,0,0,0,0,0,0,0,0,64,18,39,39,23,3,2,0.609375,0.03125,0.11111111,0.28125,2.1666667,0.051282052,1,-1,3,-1,0.5,-1,12,4,8,0,0,-1,43,12,1,23,3,-1,23,3,23,1,-1,0,0,4,0,1,-1,0.1875,0.222222222,0.666666667,0.0,0.0,-1.0,7,2,2,1,0,-1,0.8007721520000001,0.893416682,0.732452455,0.857731864,0.579380164,-1.0,malware
6470,38,3,11,5.0,11,5.4,3,25,20,7,0,7,0,7,4,0,4,0,4,131,17,107,107,2,2,75,0.8167939000000001,0.57251906,4.4117646,0.129771,6.2941175000000005,0.7009346,0,-1,3,-1,0.3529412,32,21,0,0,0,21,21,91,14,10,14,49,17,79,5,10,10,2,0,4,3,1,3,7,0.16030534400000002,0.0,0.0,0.221052632,0.265822785,0.28,14,2,1,9,8,7,0.715677607,0.87400659,0.907019018,0.7473872979999999,0.763355855,0.762194429,spam
6474,32,3,12,6.666666499999999,16,3.4444444,3,13,10,11,0,11,0,8,5,0,5,0,5,115,22,86,86,2,2,46,0.7478260999999999,0.4,2.090909,0.19130434,3.909091000000001,0.53488374,0,-1,4,-1,0.77272725,32,31,0,7,2,22,21,68,20,15,3,26,11,51,16,10,4,0,0,1,6,0,4,1,0.269565217,0.0,0.24137931,0.421052632,0.431372549,0.47826087,12,2,5,3,2,1,0.7592333509999999,0.801138793,0.80750187,0.85373568,0.8608173509999999,0.84153002,spam
6476,0,3,6,3.3333333,4,7.166666499999999,3,8,5,0,0,0,0,0,0,0,0,0,0,67,12,48,48,16,3,2,0.7164179,0.029850746,0.16666667,0.17910448,4.0,0.041666668,0,-1,3,-1,0.41666666,-1,22,0,6,16,0,-1,35,10,18,0,3,-1,16,4,11,11,-1,0,0,5,0,1,-1,0.328358209,0.0,0.214285714,0.8,0.0,-1.0,8,2,3,1,0,-1,0.774747605,0.842980982,0.860668201,0.7830263820000001,1.0,-1.0,malware
6491,0,3,5,4.6666665,10,3.0,3,1,1,1,0,1,1,0,1,0,1,1,0,42,16,19,19,8,3,2,0.45238096,0.04761905,0.125,0.3809524,1.1875,0.10526316,0,-1,3,-1,0.6875,-1,7,0,0,7,0,-1,26,14,4,1,3,-1,8,10,4,4,-1,1,0,3,0,2,-1,0.166666667,0.0,0.0,0.583333333,0.0,-1.0,6,2,1,1,0,-1,0.8078846359999999,0.84375,0.898226518,0.8140380359999999,1.0,-1.0,spam
6492,7,3,8,4.0,6,4.6,3,12,5,0,0,0,0,0,0,0,0,0,0,67,14,46,46,2,2,18,0.6865671999999999,0.26865673,1.2857143,0.20895523,3.2857144,0.39130434,0,-1,3,-1,0.71428573,5,6,6,0,0,0,0,48,6,9,11,18,7,22,3,11,11,5,0,2,4,0,1,3,0.089552239,0.428571429,0.0,0.0,0.0,0.0,11,2,2,5,4,3,0.773256313,0.7840687820000001,0.75,0.840959815,0.890376495,0.88335938,malware
6494,29,4,14,5.75,12,3.6666667,4,18,23,4,0,4,0,3,0,0,0,0,0,146,26,113,113,2,2,85,0.77397263,0.58219177,3.2692308,0.17808220000000002,4.3461537,0.7522124,0,-1,5,-1,0.5,23,30,0,4,0,26,3,95,23,46,7,15,24,43,12,11,11,23,0,3,6,0,2,5,0.205479452,0.0,0.064516129,0.509803922,0.604651163,0.066666667,19,3,11,3,2,7,0.6997711459999999,0.791265232,0.772080056,0.749837688,0.718785992,0.78811229,spam
6498,0,3,18,3.0,5,4.0,3,24,17,1,1,0,0,0,0,0,0,0,0,107,11,89,89,74,4,2,0.8317757,0.018691588,0.18181819,0.10280374,8.090909,0.02247191,0,-1,3,-1,0.45454547,-1,4,1,0,3,0,-1,81,8,8,57,4,-1,74,2,12,12,-1,0,0,3,0,15,-1,0.037383178,0.090909091,0.0,0.037974684,0.0,-1.0,6,2,1,1,0,-1,0.6798098690000001,0.8948855179999999,0.7966576240000001,0.658589043,1.0,-1.0,spam
6499,2,3,8,2.6666667,4,11.333333,3,18,11,6,0,6,0,0,3,0,3,0,0,102,10,85,85,2,2,11,0.8333333,0.10784314,1.1,0.09803922,8.5,0.12941177,0,-1,3,-1,0.5,2,21,0,0,0,21,2,68,8,16,6,34,0,59,4,14,14,0,0,1,4,0,1,1,0.205882353,0.0,0.0,0.318181818,0.35593220299999995,0.181818182,11,2,2,5,4,1,0.736380505,0.879588002,0.8171877879999999,0.774961936,0.783852635,0.947442759,spam
6500,46,2,26,6.0,9,4.3333335,2,30,23,1,0,1,0,1,0,0,0,0,0,185,13,165,165,2,2,149,0.8918919,0.8054054,11.461538,0.07027027,12.692307,0.9030303,0,-1,3,-1,0.7692308000000001,19,25,0,5,3,17,24,113,12,33,0,64,19,113,9,10,10,6,0,19,4,0,2,37,0.135135135,0.0,0.104166667,0.170940171,0.15044247800000002,0.167785235,45,1,9,33,32,40,0.62155238,0.859582436,0.7905873529999999,0.6218690370000001,0.622220529,0.61666515,malware
6503,5,4,7,3.75,6,5.0,4,12,7,0,0,0,0,0,0,0,0,0,0,74,18,49,49,2,2,19,0.6621621999999999,0.25675675,1.0555556,0.24324325,2.7222223,0.3877551,0,-1,4,-1,0.3888889,5,5,0,0,0,5,5,56,15,18,5,14,0,22,6,13,12,0,0,1,4,0,1,1,0.067567568,0.0,0.0,0.17857142899999998,0.227272727,0.263157895,11,3,2,4,3,2,0.750647139,0.88335938,0.8318516979999999,0.869918257,0.918456791,0.900880458,spam
6509,0,4,8,4.0,7,3.0,4,9,10,0,0,0,0,0,0,0,0,0,0,57,19,31,31,2,2,2,0.54385966,0.03508772,0.10526316,0.33333334,1.6315788999999998,0.06451613,0,-1,3,-1,0.42105263,-1,2,0,0,0,2,-1,42,16,13,6,3,-1,7,7,6,6,-1,0,0,6,0,2,-1,0.035087719,0.0,0.0,0.28571428600000004,,-1.0,9,3,4,0,0,-1,0.7400633000000001,0.807834775,0.753547462,0.898226518,0.0,-1.0,spam
6514,0,3,5,4.6666665,10,3.0,3,1,1,0,0,0,0,0,0,0,0,0,0,42,16,19,19,8,3,2,0.45238096,0.04761905,0.125,0.3809524,1.1875,0.10526316,0,-1,3,-1,0.6875,-1,8,0,0,8,0,-1,25,14,4,0,3,-1,8,10,4,4,-1,0,0,3,0,2,-1,0.19047619,0.0,0.0,0.666666667,0.0,-1.0,6,2,1,1,0,-1,0.79905373,0.84375,0.898226518,0.767547545,1.0,-1.0,spam
6518,0,3,4,4.0,8,3.5,3,4,2,0,0,0,0,0,0,0,0,0,0,38,14,17,17,7,4,2,0.4473684,0.05263158,0.14285715,0.36842105,1.2142857,0.11764706,0,-1,3,-1,0.64285713,-1,2,2,0,0,0,-1,28,10,3,7,4,-1,7,2,7,3,-1,0,0,3,0,1,-1,0.052631579000000005,0.14285714300000002,0.0,0.0,0.0,-1.0,6,2,1,1,0,-1,0.8181504559999999,0.924957276,0.827729377,0.953509509,1.0,-1.0,spam
6531,0,2,14,2.5,3,4.142857,2,18,7,0,0,0,0,0,0,0,0,0,0,85,6,72,72,2,2,2,0.84705883,0.023529412000000003,0.33333334,0.07058824,12.0,0.027777778,0,-1,1,-1,0.6666667,-1,13,1,6,2,4,-1,54,4,0,0,46,-1,59,2,10,10,-1,0,0,5,0,9,-1,0.15294117599999998,0.166666667,0.666666667,0.06779661,,-1.0,6,1,3,0,0,-1,0.719924865,1.0,0.674566563,0.701365815,0.0,-1.0,malware
6532,0,4,13,3.75,8,8.923077000000003,4,34,27,0,0,0,0,0,0,0,0,0,0,153,18,128,128,2,2,2,0.8366013000000001,0.013071896,0.11111111,0.11764706,7.111111,0.015625,0,-1,5,-1,0.5,-1,19,0,0,0,19,-1,109,15,7,6,77,-1,111,8,10,10,-1,0,0,3,0,2,-1,0.124183007,0.0,0.0,0.161016949,0.171171171,-1.0,23,3,2,16,15,-1,0.649869786,0.820010419,0.879588002,0.6570634089999999,0.655407718,-1.0,spam
6534,0,4,6,3.0,4,7.333333500000001,4,4,4,5,1,4,0,0,1,0,1,0,0,71,15,49,49,19,3,2,0.69014084,0.028169014,0.13333334,0.2112676,3.2666667,0.040816326,0,-1,4,-1,0.46666667,-1,29,4,6,19,0,-1,31,8,16,0,3,-1,24,3,3,0,-1,0,0,3,0,1,-1,0.408450704,0.266666667,0.230769231,0.826086957,0.0,-1.0,7,3,1,1,0,-1,0.775236457,0.8847354890000001,0.918174595,0.797970385,1.0,-1.0,malware
6535,0,4,12,3.75,8,8.25,4,30,23,0,0,0,0,0,0,0,0,0,0,135,18,110,110,2,2,2,0.8148148000000001,0.014814815,0.11111111,0.13333334,6.111111,0.018181818,0,-1,5,-1,0.5,-1,12,0,0,0,12,-1,100,15,7,6,68,-1,93,8,9,9,-1,0,0,3,0,2,-1,0.088888889,0.0,0.0,0.12,0.129032258,-1.0,21,3,2,14,13,-1,0.658876379,0.820010419,0.879588002,0.674843781,0.67476738,-1.0,spam
6537,34,3,11,4.3333335,9,3.6,3,21,18,7,0,7,0,7,3,0,3,0,3,107,15,85,85,2,2,62,0.7943925000000001,0.5794391999999999,4.133333,0.14018692,5.6666665,0.7294118,0,-1,3,-1,0.6666667,32,19,0,0,0,19,18,72,13,4,11,40,16,66,9,8,8,0,0,2,3,0,3,3,0.177570093,0.0,0.0,0.240506329,0.287878788,0.333333333,12,2,1,7,6,3,0.7224778270000001,0.89761679,0.871049064,0.7471611709999999,0.761215306,0.770616192,spam
6540,0,4,13,3.75,8,9.0,4,34,25,0,0,0,0,0,0,0,0,0,0,154,18,129,129,2,2,2,0.83766234,0.012987013,0.11111111,0.116883114,7.166666499999999,0.015503876000000003,0,-1,5,-1,0.5,-1,19,0,0,0,19,-1,110,15,7,6,78,-1,112,8,10,10,-1,0,0,3,0,2,-1,0.123376623,0.0,0.0,0.159663866,0.16964285699999998,-1.0,23,3,2,16,15,-1,0.650357399,0.820010419,0.879588002,0.657530135,0.6587828379999999,-1.0,spam
6544,829,3,6,4.3333335,9,2.5,3,118,80,119,0,119,0,119,9,0,9,0,9,868,15,846,846,2,2,832,0.9746544,0.95852536,55.466667,0.017281106,56.4,0.98345155,0,-1,3,-1,0.6666667,829,135,0,0,0,135,135,723,13,3,3,700,694,837,9,4,4,0,0,1,3,0,1,1,0.155529954,0.0,0.0,0.16052318699999998,0.161290323,0.162259615,8,2,1,3,2,1,0.580097776,0.863489053,0.827729377,0.578347406,0.577575534,0.576733921,spam
6550,753,3,6,4.3333335,9,2.5,3,83,79,110,0,110,0,110,13,0,13,0,13,792,15,770,770,2,2,756,0.9722222,0.95454544,50.4,0.018939395,51.333332,0.9818182,0,-1,3,-1,0.6666667,753,125,0,0,0,125,125,657,13,3,3,634,628,761,9,4,4,0,0,1,3,0,1,1,0.157828283,0.0,0.0,0.163398693,0.164257556,0.165343915,8,2,1,3,2,1,0.589771551,0.863489053,0.827729377,0.588458589,0.58773583,0.58667869,spam
6552,13,3,17,4.3333335,9,5.4,3,35,21,0,0,0,0,0,0,0,0,0,0,156,15,134,134,2,2,102,0.85897434,0.65384614,6.8,0.09615385,8.933333,0.76119405,0,-1,3,-1,0.6666667,6,13,0,0,0,13,13,112,13,10,14,71,0,106,9,12,12,0,0,5,3,0,2,15,0.083333333,0.0,0.0,0.106557377,0.122641509,0.12745098,22,2,1,17,16,15,0.68359592,0.863489053,0.860528527,0.704148689,0.7103769879999999,0.710635569,spam
6555,0,2,6,5.0,7,7.0,2,12,6,0,0,0,0,0,0,0,0,0,0,65,11,47,47,3,4,2,0.72307694,0.03076923,0.18181819,0.16923077,4.2727275,0.04255319,0,-1,2,-1,1.0,-1,18,7,8,3,0,-1,38,3,27,0,4,-1,15,3,15,15,-1,0,0,5,0,1,-1,0.276923077,0.636363636,0.205128205,0.375,0.0,-1.0,7,1,3,1,0,-1,0.729073819,0.8224908740000001,0.67845314,1.0,1.0,-1.0,malware
6557,0,3,8,6.3333335,14,5.125,3,11,9,1,0,1,0,0,0,0,0,0,0,76,21,48,48,7,2,2,0.6315789,0.02631579,0.0952381,0.27631578,2.2857144,0.041666668,0,-1,4,-1,0.71428573,-1,1,0,1,0,0,-1,63,19,31,7,2,-1,10,14,9,9,-1,0,0,6,0,2,-1,0.013157895,0.0,0.026315789,0.0,0.0,-1.0,10,2,5,1,0,-1,0.702740502,0.869902715,0.772421048,1.0,1.0,-1.0,malware
6560,3,3,8,2.6666667,4,11.666667,3,21,16,7,0,7,0,0,2,0,2,0,0,106,10,89,89,2,2,13,0.8396226000000001,0.12264151,1.3,0.094339624,8.9,0.14606741,0,-1,3,-1,0.5,3,21,0,0,0,21,3,72,8,17,7,36,0,61,4,14,14,0,0,1,4,0,1,1,0.198113208,0.0,0.0,0.304347826,0.344262295,0.230769231,11,2,2,5,4,1,0.738903902,0.879588002,0.829302025,0.777577145,0.7892645,0.958424899,spam
6571,1,2,9,5.0,7,3.0,2,7,5,0,0,0,0,0,0,0,0,0,0,66,11,48,48,2,2,35,0.72727275,0.530303,3.1818182,0.16666667,4.3636365,0.7291667,0,-1,2,-1,0.72727275,1,2,0,0,1,1,1,47,10,9,0,24,0,33,7,7,6,0,0,1,4,0,1,5,0.03030303,0.0,0.0,0.055555556,0.03030303,0.05714285700000001,11,1,2,7,5,6,0.735897919,0.947442759,0.842980982,0.7877157309999999,0.76265417,0.7799203690000001,malware
6572,29,2,8,6.5,10,2.6666667,2,19,9,0,0,0,0,0,0,0,0,0,0,88,14,67,67,2,2,56,0.7613635999999999,0.6363635999999999,4.0,0.15909089999999998,4.785714,0.8358209000000001,0,-1,2,-1,0.78571427,15,0,0,-1,0,0,0,73,13,-1,5,51,28,60,10,12,12,15,0,3,2,0,2,6,0.0,0.0,0.0,0.0,0.0,0.0,11,1,-1,8,7,6,0.703069554,0.835752348,,0.7338359959999999,0.73564607,0.730358603,malware
6585,17,5,11,3.4,8,3.0,5,23,11,0,0,0,0,0,0,0,0,0,0,116,21,88,88,2,2,75,0.7586206999999999,0.6465517,3.571428500000001,0.18103448,4.1904764,0.85227275,0,-1,4,-1,0.42857143,7,10,0,0,0,10,10,84,17,3,6,54,7,76,8,11,9,7,0,6,4,0,0,11,0.08620689699999999,0.0,0.0,0.131578947,,0.133333333,19,4,2,12,0,11,0.6795303290000001,0.818352885,0.7964904909999999,0.709349371,0.0,0.70457048,spam
6588,21,3,7,4.3333335,7,1.0,3,13,8,0,0,0,0,0,0,0,0,0,0,69,15,47,47,2,2,42,0.68115944,0.6086956,2.8,0.2173913,3.1333334,0.89361703,0,-1,2,-1,0.73333335,8,7,7,-1,0,0,0,49,6,-1,2,37,21,43,3,8,7,8,0,3,3,0,0,5,0.101449275,0.466666667,0.0,0.0,,0.0,10,2,1,6,0,5,0.776414064,0.769470978,0.75,0.78624937,0.0,0.7797823620000001,malware
6590,8,3,11,4.0,6,3.125,3,8,7,2,0,2,1,1,0,0,0,0,0,64,14,43,43,17,2,10,0.671875,0.15625,0.71428573,0.21875,3.0714285,0.23255815,0,-1,4,-1,0.71428573,8,11,6,1,2,2,4,38,6,21,7,0,3,11,3,5,5,0,0,1,7,0,2,1,0.171875,0.428571429,0.043478261,0.2,0.28571428600000004,0.4,13,2,5,4,3,2,0.7349624020000001,0.798230986,0.774035563,0.861173072,0.8499145509999999,0.819382003,malware
6593,7,3,8,3.6666667,5,4.6,3,12,5,1,1,0,0,0,0,0,0,0,0,66,13,46,46,2,2,18,0.6969696999999999,0.27272728,1.3846154,0.19696970000000005,3.5384614,0.39130434,0,-1,3,-1,0.53846157,5,3,3,0,0,0,0,50,8,9,11,18,7,22,3,11,11,5,0,2,4,0,1,3,0.045454545,0.230769231,0.0,0.0,0.0,0.0,11,2,2,5,4,3,0.775900314,0.859582436,0.75,0.840959815,0.890376495,0.88335938,malware
6595,17,3,11,4.3333335,7,2.6,3,11,10,1,1,0,0,0,0,0,0,0,0,87,15,65,65,2,2,47,0.74712646,0.54022986,3.1333334,0.17241379999999998,4.3333335,0.72307694,0,-1,3,-1,0.53333336,7,16,4,0,0,12,12,53,9,6,4,30,4,51,3,8,8,5,0,4,4,0,2,7,0.183908046,0.266666667,0.0,0.214285714,0.235294118,0.255319149,15,2,2,9,8,7,0.761316972,0.816480016,0.666666667,0.8158914,0.8319037309999999,0.8396024190000001,malware
6597,16,5,10,3.4,8,3.0,5,18,13,0,0,0,0,0,0,0,0,0,0,102,21,74,74,2,2,61,0.7254901999999999,0.5980392,2.9047618,0.20588236,3.5238094,0.8243243,0,-1,4,-1,0.42857143,6,10,0,0,0,10,10,72,17,3,6,42,6,62,8,9,9,6,0,5,4,0,0,9,0.098039216,0.0,0.0,0.161290323,,0.163934426,17,4,2,10,0,9,0.704065882,0.818352885,0.7964904909999999,0.76097413,0.0,0.75609471,spam
6599,8,3,14,4.0,6,2.4545455,3,8,4,1,0,1,1,1,0,0,0,0,0,69,14,48,48,38,2,10,0.6956521999999999,0.14492753,0.71428573,0.20289855,3.4285714999999994,0.20833333,0,-1,8,-1,0.71428573,8,14,6,4,2,2,4,37,6,21,6,0,3,11,3,6,6,0,0,1,4,0,8,1,0.202898551,0.428571429,-1.0,-1.0,-1.0,0.4,14,2,-1,-1,-1,2,0.75704271,0.74654742,-1.0,-1.0,-1.0,0.939794001,malware
6601,27,4,14,5.75,12,3.6666667,4,17,20,3,0,3,0,2,0,0,0,0,0,144,26,111,111,2,2,83,0.7708333,0.5763889,3.1923077,0.18055555,4.269231,0.7477477,0,-1,5,-1,0.5,21,30,0,4,0,26,3,93,23,46,5,15,22,43,12,11,11,21,0,3,6,0,2,5,0.208333333,0.0,0.064516129,0.530612245,0.604651163,0.069767442,19,3,11,3,2,7,0.703507546,0.791265232,0.7774977590000001,0.714295088,0.66312276,0.8205356640000001,spam
6604,39,3,10,4.3333335,9,3.5,3,15,17,9,0,9,0,9,5,0,5,0,5,101,15,79,79,2,2,61,0.7821781999999999,0.6039604000000001,4.0666666,0.14851485,5.266667,0.7721519,0,-1,3,-1,0.6666667,32,25,0,0,0,25,24,61,13,4,7,33,14,65,9,7,7,0,0,2,3,0,2,3,0.247524752,0.0,0.0,0.342465753,0.384615385,0.452830189,12,2,1,7,6,3,0.726404336,0.89761679,0.871049064,0.739190892,0.737529588,0.7488672340000001,spam
6605,5,2,16,6.0,9,5.0833335,2,24,15,0,0,0,0,0,0,0,0,0,0,102,13,82,82,20,1,9,0.8039215999999999,0.0882353,0.6923077,0.12745099,6.3076925,0.1097561,0,-1,4,-1,0.7692308000000001,5,3,0,1,1,1,3,80,12,64,0,0,0,18,9,9,9,0,0,1,8,0,6,1,0.029411765,0.0,0.0,0.13636363599999998,0.25,0.333333333,14,1,6,5,4,3,0.6798680709999999,0.916849799,0.697783477,0.8622961990000001,0.953509509,0.929896694,malware
6609,10,2,17,7.0,11,4.7,2,13,9,0,0,0,0,0,0,0,0,0,0,98,15,76,76,30,1,19,0.7755102,0.19387755,1.2666667,0.15306123,5.0666666,0.25,0,-1,6,-1,0.8,5,6,0,4,1,1,6,71,14,53,0,0,0,10,11,9,9,0,0,2,7,0,7,3,0.06122449,0.0,0.0,0.1875,0.260869565,0.315789474,17,1,5,9,8,7,0.6839387579999999,0.89761679,0.7131991940000001,0.7727217,0.788546781,0.752201144,malware
6614,0,3,10,2.6666667,4,3.2222223,3,7,7,1,0,1,0,0,0,0,0,0,0,56,10,39,39,3,2,1,0.6964286,0.017857144,0.1,0.17857143,3.9,0.025641026,0,-1,3,-1,0.5,0,3,0,3,0,0,0,39,8,22,2,3,0,7,4,7,7,0,0,0,6,0,3,0,0.053571429,0.0,0.096774194,0.0,0.0,0.0,10,2,4,2,1,0,0.765443144,0.879588002,0.7843508459999999,1.0,1.0,,spam
6615,0,5,5,2.6,5,3.6,5,4,4,0,0,0,0,0,0,0,0,0,0,46,17,22,22,4,4,2,0.47826087,0.04347826,0.11764706,0.36956522,1.2941177,0.09090909,0,-1,5,-1,0.3529412,-1,4,0,0,4,0,-1,31,13,10,0,4,-1,7,5,7,7,-1,0,0,4,0,1,-1,0.086956522,0.0,0.0,0.444444444,0.0,-1.0,9,4,2,1,0,-1,0.7373738790000001,0.78765934,0.818007335,0.929896694,1.0,-1.0,spam
6619,22,2,8,6.5,10,2.6666667,2,15,7,0,0,0,0,0,0,0,0,0,0,73,14,52,52,2,2,41,0.7123288000000001,0.56164384,2.9285715,0.19178082,3.7142856,0.78846157,0,-1,2,-1,0.78571427,15,0,0,-1,0,0,0,60,13,-1,5,38,21,45,10,11,11,15,0,3,2,0,2,5,0.0,0.0,0.0,0.0,0.0,0.0,10,1,-1,7,6,5,0.713261425,0.835752348,,0.7532470290000001,0.750036053,0.7460869940000001,malware
6620,0,3,4,7.0,9,3.5,3,5,1,0,0,0,0,0,0,0,0,0,0,40,23,17,17,4,3,2,0.425,0.05,0.08695652,0.575,0.73913044,0.11764706,0,-1,3,-1,0.4347826,-1,0,0,0,0,0,-1,35,21,7,4,3,-1,7,9,7,7,-1,0,0,2,0,1,-1,0.0,0.0,0.0,0.0,0.0,-1.0,5,2,1,1,0,-1,0.746257318,0.804266136,0.929896694,0.916666667,1.0,-1.0,malware
6624,0,3,11,5.0,7,4.6363635,3,7,2,2,1,1,1,0,0,0,0,0,0,85,17,61,61,32,4,2,0.7176471,0.023529412000000003,0.11764706,0.2,3.5882354,0.032786883,0,-1,5,-1,0.5294118,-1,28,1,23,4,0,-1,42,14,20,0,4,-1,20,7,7,7,-1,0,0,6,0,5,-1,0.329411765,0.05882352900000001,0.333333333,0.513513514,0.25,-1.0,11,2,4,3,2,-1,0.7216604,0.884870333,0.796758353,0.768978588,0.9375,-1.0,malware
6628,17,3,11,4.3333335,7,2.6,3,11,10,1,1,0,0,0,0,0,0,0,0,87,15,65,65,2,2,47,0.74712646,0.54022986,3.1333334,0.17241379999999998,4.3333335,0.72307694,0,-1,3,-1,0.53333336,7,16,4,0,0,12,12,53,9,6,4,30,4,51,3,8,8,5,0,4,4,0,2,7,0.183908046,0.266666667,0.0,0.214285714,0.235294118,0.255319149,15,2,2,9,8,7,0.765137795,0.816480016,0.666666667,0.820840914,0.837467766,0.845768072,malware
6634,52,3,12,6.666666499999999,16,3.75,3,19,16,10,0,10,0,8,3,0,3,0,3,134,22,105,105,2,2,86,0.7835821,0.64179105,3.909091000000001,0.16417910000000002,4.7727275,0.81904763,0,-1,4,-1,0.77272725,32,29,0,1,1,27,25,87,20,11,11,41,26,74,16,12,12,16,0,3,3,0,5,5,0.21641791,0.0,0.1,0.294736842,0.311111111,0.325581395,13,2,1,8,7,6,0.74797366,0.801138793,0.879588002,0.780242682,0.782362236,0.778518618,spam
6641,0,2,11,2.5,3,4.181818,2,12,5,0,0,0,0,0,0,0,0,0,0,70,6,57,57,2,2,2,0.8142857,0.028571429,0.33333334,0.08571429,9.5,0.03508772,0,-1,1,-1,0.6666667,-1,9,1,6,2,0,-1,46,4,0,0,38,-1,44,2,10,8,-1,0,0,5,0,6,-1,0.128571429,0.166666667,0.666666667,0.0,,-1.0,6,1,3,0,0,-1,0.762753771,1.0,0.674566563,0.725769392,0.0,-1.0,malware
6647,0,3,5,3.0,5,5.0,3,8,8,1,1,0,0,0,0,0,0,0,0,47,11,29,29,14,4,2,0.61702126,0.04255319,0.18181819,0.23404256,2.6363637000000004,0.06896552,0,-1,3,-1,0.45454547,-1,1,1,0,0,0,-1,37,8,8,13,4,-1,14,2,9,8,-1,0,0,3,0,2,-1,0.021276596,0.090909091,0.0,0.0,0.0,-1.0,6,2,1,1,0,-1,0.804189443,0.8948855179999999,0.7966576240000001,0.891527445,1.0,-1.0,spam
6648,0,3,8,5.3333335,9,7.875,3,5,7,9,1,8,8,0,6,0,6,6,0,95,18,70,70,56,3,2,0.7368420999999999,0.021052632,0.11111111,0.18947369,3.8888888,0.028571429,0,-1,5,-1,0.6111111,-1,46,1,39,6,0,-1,37,15,14,1,3,-1,46,9,4,4,-1,0,0,3,0,5,-1,0.484210526,0.055555556,-1.0,-1.0,-1.0,-1.0,8,2,-1,-1,-1,-1,0.613267005,0.7234844020000001,-1.0,-1.0,-1.0,-1.0,malware
6653,20,3,14,3.6666667,7,2.6666667,3,26,13,1,1,0,0,0,0,0,0,0,0,114,13,94,94,2,2,83,0.8245614,0.7280701999999999,6.3846154,0.114035085,7.230769,0.88297874,0,-1,3,-1,0.53846157,7,9,1,-1,0,8,8,82,10,-1,5,63,11,87,2,13,13,7,1,6,2,0,4,12,0.078947368,0.076923077,0.0,0.086021505,0.091954023,0.096385542,18,2,-1,14,13,12,0.704171241,0.8336995970000001,,0.7172035040000001,0.717643769,0.7138385709999999,spam
6654,0,2,22,5.5,8,4.7272725,2,27,15,0,0,0,0,0,0,0,0,0,0,145,12,126,126,2,2,2,0.8689655000000001,0.013793103,0.16666667,0.08275862,10.5,0.015873017,0,-1,1,-1,0.75,-1,18,0,-1,-1,-1,-1,101,11,-1,-1,-1,-1,124,8,11,11,-1,0,0,2,0,20,-1,0.124137931,0.0,-1.0,-1.0,-1.0,-1.0,3,1,-1,-1,-1,-1,0.6496477079999999,0.953509509,-1.0,-1.0,-1.0,-1.0,malware
6655,0,5,5,2.6,5,4.2,5,3,3,0,0,0,0,0,0,0,0,0,0,49,17,25,25,4,4,2,0.5102041,0.040816326,0.11764706,0.3469388,1.4705882,0.08,0,-1,5,-1,0.3529412,-1,10,0,6,4,0,-1,28,13,7,0,4,-1,7,5,7,7,-1,0,0,4,0,1,-1,0.204081633,0.0,0.375,0.444444444,0.0,-1.0,9,4,2,1,0,-1,0.76472495,0.78765934,0.851409766,1.0,1.0,-1.0,spam
6657,18,3,7,4.0,6,1.0,3,12,8,2,1,1,0,1,0,0,0,0,0,66,14,45,45,2,2,40,0.6818181999999999,0.6060606,2.857143,0.21212122,3.2142856,0.8888889000000001,0,-1,2,-1,0.5714286,9,5,4,-1,0,1,1,48,8,-1,2,34,17,41,3,9,9,9,0,3,3,0,0,5,0.075757576,0.28571428600000004,0.0,0.024390244,,0.025,10,2,1,6,0,5,0.75900794,0.7231882609999999,0.75,0.7786157159999999,0.0,0.771562159,malware
